Upperbound	TP	FP	FN	TN	P	N	Total	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1
1.33	4242	546	8056	11592	12298	12138	24436	0.3449341356754303	0.9550173282623291	0.8859649300575256	0.5899837017059326	0.6550658941268921	0.0449826717376709	0.11403506994247437	0.4100162982940674	0.6479783654212952	0.4965468645095825
1.34	4242	546	8056	11592	12298	12138	24436	0.3449341356754303	0.9550173282623291	0.8859649300575256	0.5899837017059326	0.6550658941268921	0.0449826717376709	0.11403506994247437	0.4100162982940674	0.6479783654212952	0.4965468645095825
1.35	4242	546	8056	11592	12298	12138	24436	0.3449341356754303	0.9550173282623291	0.8859649300575256	0.5899837017059326	0.6550658941268921	0.0449826717376709	0.11403506994247437	0.4100162982940674	0.6479783654212952	0.4965468645095825
1.43	4262	525	8152	11495	12414	12020	24434	0.3433220684528351	0.9563227891921997	0.8903279900550842	0.585076630115509	0.6566779613494873	0.04367721080780029	0.10967200994491577	0.41492336988449097	0.6448800563812256	0.49555259943008423
1.48	4318	469	8323	11324	12641	11793	24434	0.3415868878364563	0.9602306485176086	0.9020262956619263	0.5763729810714722	0.6584131121635437	0.03976935148239136	0.09797370433807373	0.42362701892852783	0.6401735544204712	0.49552443623542786
1.44	4260	527	8186	11461	12446	11988	24434	0.3422786295413971	0.9560393691062927	0.8899101614952087	0.5833460688591003	0.6577214002609253	0.043960630893707275	0.11008983850479126	0.41665393114089966	0.6434067487716675	0.4944002330303192
1.37	4249	539	8156	11491	12405	12030	24435	0.3425231873989105	0.9551953673362732	0.8874269127845764	0.5848730206489563	0.6574767827987671	0.04480463266372681	0.11257308721542358	0.4151269793510437	0.6441579461097717	0.4942709505558014
1.38	4249	539	8156	11491	12405	12030	24435	0.3425231873989105	0.9551953673362732	0.8874269127845764	0.5848730206489563	0.6574767827987671	0.04480463266372681	0.11257308721542358	0.4151269793510437	0.6441579461097717	0.4942709505558014
1.39	4249	539	8156	11491	12405	12030	24435	0.3425231873989105	0.9551953673362732	0.8874269127845764	0.5848730206489563	0.6574767827987671	0.04480463266372681	0.11257308721542358	0.4151269793510437	0.6441579461097717	0.4942709505558014
1.4	4249	539	8156	11491	12405	12030	24435	0.3425231873989105	0.9551953673362732	0.8874269127845764	0.5848730206489563	0.6574767827987671	0.04480463266372681	0.11257308721542358	0.4151269793510437	0.6441579461097717	0.4942709505558014
1.57	4375	412	8581	11067	12956	11479	24435	0.337681382894516	0.9641083478927612	0.9139335751533508	0.5632634162902832	0.6623185873031616	0.03589165210723877	0.08606642484664917	0.4367365837097168	0.6319623589515686	0.4931522607803345
1.41	4247	541	8189	11458	12436	11999	24435	0.34150853753089905	0.9549129009246826	0.8870092034339905	0.5831933617591858	0.6584914922714233	0.04508709907531738	0.11299079656600952	0.4168066382408142	0.6427255868911743	0.493149071931839
1.42	4247	541	8189	11458	12436	11999	24435	0.34150853753089905	0.9549129009246826	0.8870092034339905	0.5831933617591858	0.6584914922714233	0.04508709907531738	0.11299079656600952	0.4168066382408142	0.6427255868911743	0.493149071931839
1.36	4235	553	8193	11454	12428	12007	24435	0.34076279401779175	0.9539435505867004	0.8845029473304749	0.5829897522926331	0.6592372059822083	0.04605644941329956	0.11549705266952515	0.41701024770736694	0.6420708298683167	0.49198421835899353
1.49	4311	476	8442	11205	12753	11681	24434	0.3380381166934967	0.9592500925064087	0.9005640149116516	0.5703160762786865	0.6619619131088257	0.04074990749359131	0.09943598508834839	0.4296839237213135	0.6350167989730835	0.491562157869339
1.58	4372	416	8634	11013	13006	11429	24435	0.3361525535583496	0.9636013507843018	0.9131160974502563	0.5605435967445374	0.6638474464416504	0.03639864921569824	0.08688390254974365	0.43945640325546265	0.6296296119689941	0.4914016127586365
1.59	4370	418	8660	10987	13030	11405	24435	0.3353798985481262	0.9633494019508362	0.9126983880996704	0.5592202544212341	0.6646201014518738	0.03665059804916382	0.08730161190032959	0.44077974557876587	0.6284837126731873	0.49051520228385925
1.6	4370	418	8660	10987	13030	11405	24435	0.3353798985481262	0.9633494019508362	0.9126983880996704	0.5592202544212341	0.6646201014518738	0.03665059804916382	0.08730161190032959	0.44077974557876587	0.6284837126731873	0.49051520228385925
1.56	4328	460	8628	11020	12956	11480	24436	0.33405372500419617	0.9599303007125854	0.9039264917373657	0.5608713626861572	0.6659462451934814	0.04006969928741455	0.09607350826263428	0.4391286373138428	0.6280897259712219	0.4878268837928772
1.53	4315	472	8607	11041	12922	11513	24435	0.33392664790153503	0.9590028524398804	0.9013996124267578	0.5619401335716248	0.6660733222961426	0.04099714756011963	0.09860038757324219	0.43805986642837524	0.6284428238868713	0.4873228073120117
1.54	4315	472	8607	11041	12922	11513	24435	0.33392664790153503	0.9590028524398804	0.9013996124267578	0.5619401335716248	0.6660733222961426	0.04099714756011963	0.09860038757324219	0.43805986642837524	0.6284428238868713	0.4873228073120117
1.63	4376	411	8806	10841	13182	11252	24434	0.331967830657959	0.9634731411933899	0.9141424894332886	0.5517891049385071	0.668032169342041	0.03652685880661011	0.08585751056671143	0.4482108950614929	0.6227797269821167	0.4870610535144806
1.64	4376	411	8806	10841	13182	11252	24434	0.331967830657959	0.9634731411933899	0.9141424894332886	0.5517891049385071	0.668032169342041	0.03652685880661011	0.08585751056671143	0.4482108950614929	0.6227797269821167	0.4870610535144806
1.55	4313	474	8634	11013	12947	11487	24434	0.33312737941741943	0.9587359428405762	0.9009818434715271	0.5605435967445374	0.6668726205825806	0.04126405715942383	0.0990181565284729	0.43945640325546265	0.6272407174110413	0.48641031980514526
1.65	4375	413	8831	10817	13206	11230	24436	0.33128881454467773	0.9632235169410706	0.9137426614761353	0.550539493560791	0.6687111854553223	0.03677648305892944	0.08625733852386475	0.449460506439209	0.6217056512832642	0.4862731695175171
1.66	4375	413	8831	10817	13206	11230	24436	0.33128881454467773	0.9632235169410706	0.9137426614761353	0.550539493560791	0.6687111854553223	0.03677648305892944	0.08625733852386475	0.449460506439209	0.6217056512832642	0.4862731695175171
1.67	4375	413	8831	10817	13206	11230	24436	0.33128881454467773	0.9632235169410706	0.9137426614761353	0.550539493560791	0.6687111854553223	0.03677648305892944	0.08625733852386475	0.449460506439209	0.6217056512832642	0.4862731695175171
1.68	4375	413	8831	10817	13206	11230	24436	0.33128881454467773	0.9632235169410706	0.9137426614761353	0.550539493560791	0.6687111854553223	0.03677648305892944	0.08625733852386475	0.449460506439209	0.6217056512832642	0.4862731695175171
1.69	4375	413	8831	10817	13206	11230	24436	0.33128881454467773	0.9632235169410706	0.9137426614761353	0.550539493560791	0.6687111854553223	0.03677648305892944	0.08625733852386475	0.449460506439209	0.6217056512832642	0.4862731695175171
1.5	4301	487	8614	11034	12915	11521	24436	0.3330236077308655	0.9577293395996094	0.8982873558998108	0.5615838766098022	0.6669763922691345	0.042270660400390625	0.10171264410018921	0.43841612339019775	0.6275576949119568	0.48590630292892456
1.51	4301	487	8614	11034	12915	11521	24436	0.3330236077308655	0.9577293395996094	0.8982873558998108	0.5615838766098022	0.6669763922691345	0.042270660400390625	0.10171264410018921	0.43841612339019775	0.6275576949119568	0.48590630292892456
1.61	4360	427	8814	10834	13174	11261	24435	0.330954909324646	0.9620814919471741	0.9108000993728638	0.5514047145843506	0.669045090675354	0.03791850805282593	0.08919990062713623	0.4485952854156494	0.6218129992485046	0.4854963719844818
1.62	4360	427	8814	10834	13174	11261	24435	0.330954909324646	0.9620814919471741	0.9108000993728638	0.5514047145843506	0.669045090675354	0.03791850805282593	0.08919990062713623	0.4485952854156494	0.6218129992485046	0.4854963719844818
1.7	4373	415	8855	10792	13228	11207	24435	0.33058664202690125	0.9629696011543274	0.9133249521255493	0.5492950677871704	0.6694133281707764	0.03703039884567261	0.08667504787445068	0.4507049322128296	0.6206261515617371	0.4854573607444763
1.52	4299	488	8641	11006	12940	11494	24434	0.33222565054893494	0.9575430750846863	0.898057222366333	0.5601872801780701	0.6677743196487427	0.04245692491531372	0.10194277763366699	0.43981271982192993	0.6263812780380249	0.48502281308174133
1.71	4371	416	8880	10768	13251	11184	24435	0.32986190915107727	0.9628040194511414	0.9130979776382446	0.5480455756187439	0.6701381206512451	0.03719598054885864	0.08690202236175537	0.4519544243812561	0.6195620894432068	0.4846435785293579
1.72	4371	416	8880	10768	13251	11184	24435	0.32986190915107727	0.9628040194511414	0.9130979776382446	0.5480455756187439	0.6701381206512451	0.03719598054885864	0.08690202236175537	0.4519544243812561	0.6195620894432068	0.4846435785293579
1.73	4371	416	8880	10768	13251	11184	24435	0.32986190915107727	0.9628040194511414	0.9130979776382446	0.5480455756187439	0.6701381206512451	0.03719598054885864	0.08690202236175537	0.4519544243812561	0.6195620894432068	0.4846435785293579
1.74	4369	418	8904	10743	13273	11161	24434	0.3291644752025604	0.9625481367111206	0.9126801490783691	0.5468010306358337	0.6708354949951172	0.037451863288879395	0.08731985092163086	0.45319896936416626	0.6184824705123901	0.4838316738605499
1.75	4368	420	8928	10720	13296	11140	24436	0.3285198509693146	0.9622980356216431	0.9122806787490845	0.5456026196479797	0.6714801788330078	0.037701964378356934	0.08771932125091553	0.45439738035202026	0.6174496412277222	0.4830789864063263
1.76	4368	420	8928	10720	13296	11140	24436	0.3285198509693146	0.9622980356216431	0.9122806787490845	0.5456026196479797	0.6714801788330078	0.037701964378356934	0.08771932125091553	0.45439738035202026	0.6174496412277222	0.4830789864063263
1.77	4368	420	8928	10720	13296	11140	24436	0.3285198509693146	0.9622980356216431	0.9122806787490845	0.5456026196479797	0.6714801788330078	0.037701964378356934	0.08771932125091553	0.45439738035202026	0.6174496412277222	0.4830789864063263
1.78	4368	420	8928	10720	13296	11140	24436	0.3285198509693146	0.9622980356216431	0.9122806787490845	0.5456026196479797	0.6714801788330078	0.037701964378356934	0.08771932125091553	0.45439738035202026	0.6174496412277222	0.4830789864063263
1.79	4366	422	8951	10696	13317	11118	24435	0.32785162329673767	0.9620435237884521	0.9118629693984985	0.5444087982177734	0.6721483469009399	0.03795647621154785	0.08813703060150146	0.45559120178222656	0.6164109110832214	0.48229771852493286
1.8	4366	422	8951	10696	13317	11118	24435	0.32785162329673767	0.9620435237884521	0.9118629693984985	0.5444087982177734	0.6721483469009399	0.03795647621154785	0.08813703060150146	0.45559120178222656	0.6164109110832214	0.48229771852493286
1.81	4362	425	8999	10649	13361	11074	24435	0.32647258043289185	0.9616218209266663	0.9112178683280945	0.5419890284538269	0.6735274195671082	0.03837817907333374	0.08878213167190552	0.4580109715461731	0.6143237352371216	0.4807141423225403
1.82	4362	425	8999	10649	13361	11074	24435	0.32647258043289185	0.9616218209266663	0.9112178683280945	0.5419890284538269	0.6735274195671082	0.03837817907333374	0.08878213167190552	0.4580109715461731	0.6143237352371216	0.4807141423225403
1.83	4362	425	8999	10649	13361	11074	24435	0.32647258043289185	0.9616218209266663	0.9112178683280945	0.5419890284538269	0.6735274195671082	0.03837817907333374	0.08878213167190552	0.4580109715461731	0.6143237352371216	0.4807141423225403
1.84	4362	425	8999	10649	13361	11074	24435	0.32647258043289185	0.9616218209266663	0.9112178683280945	0.5419890284538269	0.6735274195671082	0.03837817907333374	0.08878213167190552	0.4580109715461731	0.6143237352371216	0.4807141423225403
1.85	4362	425	8999	10649	13361	11074	24435	0.32647258043289185	0.9616218209266663	0.9112178683280945	0.5419890284538269	0.6735274195671082	0.03837817907333374	0.08878213167190552	0.4580109715461731	0.6143237352371216	0.4807141423225403
1.86	4347	441	9180	10468	13527	10909	24436	0.32135728001594543	0.9595746397972107	0.9078947305679321	0.5327768921852112	0.678642749786377	0.04042536020278931	0.09210526943206787	0.4672231078147888	0.6062776446342468	0.47469285130500793
1.87	4347	441	9180	10468	13527	10909	24436	0.32135728001594543	0.9595746397972107	0.9078947305679321	0.5327768921852112	0.678642749786377	0.04042536020278931	0.09210526943206787	0.4672231078147888	0.6062776446342468	0.47469285130500793
1.88	4347	441	9180	10468	13527	10909	24436	0.32135728001594543	0.9595746397972107	0.9078947305679321	0.5327768921852112	0.678642749786377	0.04042536020278931	0.09210526943206787	0.4672231078147888	0.6062776446342468	0.47469285130500793
1.89	4347	441	9180	10468	13527	10909	24436	0.32135728001594543	0.9595746397972107	0.9078947305679321	0.5327768921852112	0.678642749786377	0.04042536020278931	0.09210526943206787	0.4672231078147888	0.6062776446342468	0.47469285130500793
1.9	4347	441	9180	10468	13527	10909	24436	0.32135728001594543	0.9595746397972107	0.9078947305679321	0.5327768921852112	0.678642749786377	0.04042536020278931	0.09210526943206787	0.4672231078147888	0.6062776446342468	0.47469285130500793
1.91	4342	446	9245	10402	13587	10848	24435	0.3195701837539673	0.958886444568634	0.9068504571914673	0.529444694519043	0.6804298162460327	0.04111355543136597	0.09314954280853271	0.47055530548095703	0.6033967733383179	0.4725986421108246
1.92	4342	446	9245	10402	13587	10848	24435	0.3195701837539673	0.958886444568634	0.9068504571914673	0.529444694519043	0.6804298162460327	0.04111355543136597	0.09314954280853271	0.47055530548095703	0.6033967733383179	0.4725986421108246
1.93	4340	448	9267	10381	13607	10829	24436	0.3189534842967987	0.9586296081542969	0.9064327478408813	0.5283489227294922	0.6810464859008789	0.041370391845703125	0.09356725215911865	0.4716510772705078	0.6024308204650879	0.4718673527240753
1.94	4340	448	9267	10381	13607	10829	24436	0.3189534842967987	0.9586296081542969	0.9064327478408813	0.5283489227294922	0.6810464859008789	0.041370391845703125	0.09356725215911865	0.4716510772705078	0.6024308204650879	0.4718673527240753
1.95	4340	448	9267	10381	13607	10829	24436	0.3189534842967987	0.9586296081542969	0.9064327478408813	0.5283489227294922	0.6810464859008789	0.041370391845703125	0.09356725215911865	0.4716510772705078	0.6024308204650879	0.4718673527240753
1.96	4340	448	9267	10381	13607	10829	24436	0.3189534842967987	0.9586296081542969	0.9064327478408813	0.5283489227294922	0.6810464859008789	0.041370391845703125	0.09356725215911865	0.4716510772705078	0.6024308204650879	0.4718673527240753
1.97	4340	448	9267	10381	13607	10829	24436	0.3189534842967987	0.9586296081542969	0.9064327478408813	0.5283489227294922	0.6810464859008789	0.041370391845703125	0.09356725215911865	0.4716510772705078	0.6024308204650879	0.4718673527240753
1.98	4331	456	9351	10297	13682	10753	24435	0.3165472745895386	0.9575932025909424	0.9047420024871826	0.5240737199783325	0.6834527254104614	0.04240679740905762	0.09525799751281738	0.4759262800216675	0.5986495018005371	0.4690020978450775
1.99	4321	467	9453	10195	13774	10662	24436	0.31370699405670166	0.956199586391449	0.9024645090103149	0.5188823342323303	0.6862930059432983	0.043800413608551025	0.09753549098968506	0.4811176657676697	0.5940415859222412	0.46557483077049255
2	4314	474	9513	10134	13827	10608	24435	0.31199827790260315	0.9553167223930359	0.9010025262832642	0.5158039331436157	0.6880017518997192	0.04468327760696411	0.09899747371673584	0.4841960668563843	0.5912830233573914	0.46349722146987915
2.01	4312	476	9532	10115	13844	10591	24435	0.3114706873893738	0.9550561904907227	0.9005848169326782	0.514836847782135	0.6885293126106262	0.044943809509277344	0.09941518306732178	0.485163152217865	0.590423583984375	0.4628596305847168
2.02	4305	483	9590	10057	13895	10540	24435	0.3098236918449402	0.9541745781898499	0.8991228342056274	0.5118847489356995	0.6901763081550598	0.045825421810150146	0.10087716579437256	0.48811525106430054	0.5877634286880493	0.46084678173065186
2.03	4305	483	9590	10057	13895	10540	24435	0.3098236918449402	0.9541745781898499	0.8991228342056274	0.5118847489356995	0.6901763081550598	0.045825421810150146	0.10087716579437256	0.48811525106430054	0.5877634286880493	0.46084678173065186
2.04	4298	490	9647	10001	13945	10491	24436	0.3082108199596405	0.9532933235168457	0.8976607918739319	0.509008526802063	0.6917891502380371	0.0467066764831543	0.10233920812606812	0.490991473197937	0.5851612091064453	0.4588693678379059
2.05	4298	490	9647	10001	13945	10491	24436	0.3082108199596405	0.9532933235168457	0.8976607918739319	0.509008526802063	0.6917891502380371	0.0467066764831543	0.10233920812606812	0.490991473197937	0.5851612091064453	0.4588693678379059
2.06	4298	490	9647	10001	13945	10491	24436	0.3082108199596405	0.9532933235168457	0.8976607918739319	0.509008526802063	0.6917891502380371	0.0467066764831543	0.10233920812606812	0.490991473197937	0.5851612091064453	0.4588693678379059
2.07	4298	490	9647	10001	13945	10491	24436	0.3082108199596405	0.9532933235168457	0.8976607918739319	0.509008526802063	0.6917891502380371	0.0467066764831543	0.10233920812606812	0.490991473197937	0.5851612091064453	0.4588693678379059
2.08	4298	490	9647	10001	13945	10491	24436	0.3082108199596405	0.9532933235168457	0.8976607918739319	0.509008526802063	0.6917891502380371	0.0467066764831543	0.10233920812606812	0.490991473197937	0.5851612091064453	0.4588693678379059
2.09	4296	492	9666	9982	13962	10474	24436	0.3076923191547394	0.953026533126831	0.897243082523346	0.5080415606498718	0.692307710647583	0.046973466873168945	0.10275691747665405	0.4919584393501282	0.5843018293380737	0.45823997259140015
2.1	4296	492	9666	9982	13962	10474	24436	0.3076923191547394	0.953026533126831	0.897243082523346	0.5080415606498718	0.692307710647583	0.046973466873168945	0.10275691747665405	0.4919584393501282	0.5843018293380737	0.45823997259140015
2.11	4293	495	9684	9963	13977	10458	24435	0.30714744329452515	0.9526678323745728	0.896616518497467	0.5071003437042236	0.6928525567054749	0.047332167625427246	0.10338348150253296	0.49289965629577637	0.5834254026412964	0.4575539529323578
2.12	4293	495	9684	9963	13977	10458	24435	0.30714744329452515	0.9526678323745728	0.896616518497467	0.5071003437042236	0.6928525567054749	0.047332167625427246	0.10338348150253296	0.49289965629577637	0.5834254026412964	0.4575539529323578
2.13	4293	495	9684	9963	13977	10458	24435	0.30714744329452515	0.9526678323745728	0.896616518497467	0.5071003437042236	0.6928525567054749	0.047332167625427246	0.10338348150253296	0.49289965629577637	0.5834254026412964	0.4575539529323578
2.14	4293	495	9684	9963	13977	10458	24435	0.30714744329452515	0.9526678323745728	0.896616518497467	0.5071003437042236	0.6928525567054749	0.047332167625427246	0.10338348150253296	0.49289965629577637	0.5834254026412964	0.4575539529323578
2.15	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.16	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.17	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.18	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.19	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.2	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.21	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.22	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.23	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.24	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.25	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.26	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.27	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.28	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.29	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.3	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.31	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.32	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.33	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.34	4288	499	9721	9926	14009	10425	24434	0.30608895421028137	0.9521343111991882	0.8957593441009521	0.5052170753479004	0.693911075592041	0.04786568880081177	0.10424065589904785	0.4947829246520996	0.5817303657531738	0.4562673270702362
2.36	4297	490	9780	9867	14077	10357	24434	0.3052496910095215	0.952688992023468	0.8976394534111023	0.5022140741348267	0.6947503089904785	0.04731100797653198	0.1023605465888977	0.49778592586517334	0.5796840190887451	0.45557671785354614
2.37	4297	490	9780	9867	14077	10357	24434	0.3052496910095215	0.952688992023468	0.8976394534111023	0.5022140741348267	0.6947503089904785	0.04731100797653198	0.1023605465888977	0.49778592586517334	0.5796840190887451	0.45557671785354614
2.38	4297	490	9780	9867	14077	10357	24434	0.3052496910095215	0.952688992023468	0.8976394534111023	0.5022140741348267	0.6947503089904785	0.04731100797653198	0.1023605465888977	0.49778592586517334	0.5796840190887451	0.45557671785354614
2.41	4307	481	9837	9811	14144	10292	24436	0.3045107424259186	0.9532646536827087	0.8995405435562134	0.4993383586406708	0.6954892873764038	0.04673534631729126	0.10045945644378662	0.5006616115570068	0.5777541399002075	0.45499685406684875
2.35	4283	504	9757	9891	14040	10395	24435	0.30505698919296265	0.9515151381492615	0.8947148323059082	0.5034100413322449	0.6949430108070374	0.048484861850738525	0.1052851676940918	0.4965899586677551	0.5800696015357971	0.4549848735332489
2.39	4295	493	9798	9850	14093	10343	24436	0.30476123094558716	0.9523349404335022	0.897034227848053	0.5013232827186584	0.6952387690544128	0.0476650595664978	0.10296577215194702	0.49867671728134155	0.5788590312004089	0.45495471358299255
2.4	4295	493	9798	9850	14093	10343	24436	0.30476123094558716	0.9523349404335022	0.897034227848053	0.5013232827186584	0.6952387690544128	0.0476650595664978	0.10296577215194702	0.49867671728134155	0.5788590312004089	0.45495471358299255
6.6	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.61	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.62	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.63	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.64	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.65	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.66	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.67	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.68	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.69	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.7	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.71	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.72	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.73	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.74	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.75	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
6.76	4469	318	10905	8743	15374	9061	24435	0.2906855642795563	0.9649045467376709	0.9335700869560242	0.4449816644191742	0.7093144655227661	0.0350954532623291	0.06642991304397583	0.5550183057785034	0.54069983959198	0.44333118200302124
